1.918710906843627551e-01,3.303833631334524568e-01,4.235577147108587903e-01,4.824987095148380867e-01,5.202578800715201846e-01,5.454481619526478919e-01,5.622057355429421754e-01,5.795307789231156637e-01,5.901535017340069356e-01,5.977896986787947231e-01,6.046569095076379519e-01,6.088011155244621442e-01,6.127739531758125135e-01,6.162637322549290309e-01,6.186243701774806203e-01,6.208676495505982551e-01,6.227063141852565709e-01,6.247377552710210447e-01
2.123937839751358914e-01,3.539284941139764773e-01,4.525949086196344173e-01,5.145827021708087035e-01,5.551066453865816097e-01,5.818317199668798789e-01,5.997257960231840990e-01,6.146473699494797716e-01,6.247890617162469296e-01,6.322154402217607938e-01,6.386979544718179858e-01,6.434122107688431402e-01,6.469143623774493701e-01,6.500435870543482819e-01,6.527966937467749586e-01,6.550116798867194889e-01,6.568329492517971380e-01,0.000000000000000000e+00
2.198270207480830241e-01,3.650914610058439980e-01,4.655461399445598447e-01,5.294400672002687047e-01,5.706862673850694456e-01,5.984143962175848541e-01,6.166688461953847566e-01,6.297223563294253035e-01,6.408145248580993103e-01,6.489199102396409069e-01,6.545510854043417037e-01,6.595987855951424006e-01,6.633252248208991730e-01,6.665929204516818363e-01,6.692501611606447298e-01,6.711379779919118826e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.234420956883827469e-01,3.711295549182196396e-01,4.727952825411301241e-01,5.376385038340154576e-01,5.796555141420562940e-01,6.072082579530316826e-01,6.262148709394836921e-01,6.395658440233760178e-01,6.507678600314400486e-01,6.580821792087166999e-01,6.639486858747435383e-01,6.688759823839295349e-01,6.729864461857847369e-01,6.760852848211392763e-01,6.788990714362858059e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.247944838179353200e-01,3.749433084132335336e-01,4.774888334753339403e-01,5.426872638690555251e-01,5.851106361225445474e-01,6.128647426589705072e-01,6.323938857355428933e-01,6.458293506774026582e-01,6.564656671426685186e-01,6.641577401509606293e-01,6.702433888135550522e-01,6.751548183792734914e-01,6.790202047208189207e-01,6.824420078480314400e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.259515764463058685e-01,3.777389279157116198e-01,4.805237089748358170e-01,5.458244949779798016e-01,5.887645412981651338e-01,6.170781995127980757e-01,6.367241097764390068e-01,6.501227412909651449e-01,6.604469259477038223e-01,6.685064845859385319e-01,6.743939692558771348e-01,6.792490120360480388e-01,6.831086229944919319e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.293549743798974083e-01,3.797246881787527673e-01,4.826403292813171708e-01,5.485815415261661165e-01,5.918536416545666645e-01,6.198982223128893798e-01,6.395153593414373283e-01,6.535614212856850624e-01,6.632389089556359751e-01,6.711697848391392496e-01,6.772781510326041365e-01,6.820340138960557796e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.276720530882123672e-01,3.810550730202921232e-01,4.842613687254748722e-01,5.505482207528830108e-01,5.937077354709419108e-01,6.220276951507804908e-01,6.417463237852950586e-01,6.555372589490358060e-01,6.654725729302916060e-01,6.737781805527223167e-01,6.797374619898478576e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.295114934059735712e-01,3.823067221868888255e-01,4.854869480277921867e-01,5.518470944283777602e-01,5.952048537794151217e-01,6.240631413725652443e-01,6.434841112164448873e-01,6.573856618626473525e-01,6.672354049416197030e-01,6.752338382153527663e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.293104570818283727e-01,3.830975733502933744e-01,4.866381347125388612e-01,5.531119225276901474e-01,5.963568814275255203e-01,6.251165036660145669e-01,6.448055565022259294e-01,6.587973167892670068e-01,6.686138091752364954e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.304432923331692917e-01,3.835010821643285994e-01,4.873778560714242536e-01,5.540852320209279647e-01,5.973333781335125048e-01,6.263672389089556258e-01,6.459791650366603077e-01,6.599305360421441335e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.304714281257125297e-01,3.847339805359220599e-01,4.880786857547430024e-01,5.547759739838958870e-01,5.983066645866582656e-01,6.272464065856263593e-01,6.469171348685394118e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.299287187548749722e-01,3.849579379117515909e-01,4.886666996267984286e-01,5.556622303289213693e-01,5.989736637346548820e-01,6.278596301585205319e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.307526631706526832e-01,3.852448984195936399e-01,4.891870601082404790e-01,5.558845556982228153e-01,5.996573554294216679e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.305643833775334883e-01,3.855976460705841657e-01,4.895675825903303968e-01,5.565624105696422852e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.312374958299833194e-01,3.859478247512990179e-01,4.899625396901587382e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.315529876519505925e-01,3.859191014364057315e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.296885373141492326e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
