5.265827047924458854e-02,5.096061409007013321e-02,4.895370870860763640e-02,5.246814674890482033e-02,5.309470688493568569e-02,5.144660689989553198e-02,5.788640278765625619e-02,5.904893252146984489e-02
6.031830275086000337e-02,7.270297011129009390e-02,8.813566897723441873e-02,8.982531865733749121e-02,8.633159578388235889e-02,8.652733896227002286e-02,9.502167981681322595e-02,8.816990947860170458e-02
5.222774331935829684e-02,5.894372622437693554e-02,7.956054970582282504e-02,8.716775708041339665e-02,8.232494840658430291e-02,8.383097496599696552e-02,8.563481638805937879e-02,9.073961099713327705e-02
4.751164987037084092e-02,5.016110534861790982e-02,7.467253579097232752e-02,8.232632142350733429e-02,7.434003411548872897e-02,7.779854474367384198e-02,1.038038944481490117e-01,8.815907457378838186e-02
4.268383375575226374e-02,4.505064706084980358e-02,6.935270181697747449e-02,7.425427441793705508e-02,6.801028485546176117e-02,8.384448719279634366e-02,8.390867206416524615e-02,8.030554400176267982e-02
4.025282844679894251e-02,4.338695633942504098e-02,6.312804447239206418e-02,6.979828012637859236e-02,6.487942480740492568e-02,6.867462693761655634e-02,7.006074511008711370e-02,9.024982880671779395e-02
3.708817190489932525e-02,4.169932422280078071e-02,6.021462000432395434e-02,6.996115964190721681e-02,6.105187052724865560e-02,6.913364428953217011e-02,8.772811133517703641e-02,9.638512604698427910e-02
3.738619184997032246e-02,4.006119665648122385e-02,5.767020157231684402e-02,6.151758752541217762e-02,5.944263043083165138e-02,6.088242362240467442e-02,6.171165852930894646e-02,6.704939231717717274e-02
3.678212818596904299e-02,3.909064535946296659e-02,5.641539440387721704e-02,6.137520681626111585e-02,5.605392032181456818e-02,5.806802218485151296e-02,6.007622925923832014e-02,8.003589634296152944e-02
