5.121107328596286729e-02,5.109953999472066632e-02,5.118804767331051886e-02,5.138033535698077747e-02,5.101122620847304417e-02
8.543295877618894973e-02,7.817280741136248268e-02,7.268627528291536632e-02,6.637218180233833698e-02,6.081136929663560897e-02
7.620081548444147812e-02,6.602964413398831889e-02,5.890095386088812363e-02,5.264753625760832528e-02,4.786112008834227105e-02
6.699833314053717237e-02,5.712254829088680985e-02,5.016285382886012667e-02,4.458695461445551234e-02,4.171886762093095918e-02
6.118285417756686578e-02,5.185328276488474636e-02,4.504128709067939385e-02,4.098406873201433653e-02,3.908617159889704595e-02
5.735136599378406336e-02,4.847070864698989345e-02,4.337649366321985611e-02,4.155568148833007486e-02,4.000021500109359612e-02
5.305435111393448644e-02,4.609191454724424764e-02,4.165237131328260872e-02,3.953434104776276659e-02,3.837776985243443462e-02
4.924536854042136508e-02,4.069360463670941563e-02,4.005275194876144890e-02,3.777495798037657643e-02,3.698031943763903373e-02
4.606140391052237354e-02,4.032648412429280793e-02,3.915667231797324149e-02,3.772510010288249171e-02,3.635413043339878053e-02
