8.446157583326857621e-02,9.115864820659975998e-02,8.633945772460309420e-02,8.857347999841133634e-02,9.753818996729272939e-02,1.087084027083297655e-01,1.273156645352243876e-01,1.280662032679381612e-01
1.305301676583646153e-01,8.877310250196752961e-02,7.617966971024618672e-02,6.733767821680483601e-02,4.571035641447625947e-02,5.024167474750905471e-02,2.466804516026759389e-02,1.856621248329838603e-02
1.614970489089796457e-01,1.363222340098237118e-01,1.204865972747620750e-01,1.049083056078335130e-01,8.889599937893473414e-02,5.942010273397646536e-02,8.643399660982893640e-02,3.367338793905120392e-02
1.772907780525564969e-01,1.663710212520385645e-01,1.465529061515004616e-01,1.410595917905014263e-01,1.210644116680171939e-01,9.538852031986598534e-02,2.056373252507243815e-02,4.647612111605881752e-02
1.854551489145595533e-01,1.821701779510217500e-01,1.650067939822223995e-01,1.561158809597553987e-01,1.386456711510167805e-01,7.242780399548623405e-02,1.061465361575720939e-01,1.121148448792138042e-01
1.913763050946356015e-01,1.949346687817357926e-01,1.838343723951779696e-01,1.721429816061083307e-01,1.614087032658269028e-01,1.607570759864393461e-01,1.717047780176327587e-01,7.971130347661523063e-02
1.954222798926261440e-01,2.031984402604955497e-01,1.945063316010106347e-01,1.904173845480691407e-01,1.704615121398605770e-01,1.701520765078022301e-01,1.115004760296580966e-01,6.038620228190098860e-02
1.987627137410381273e-01,2.107869830611700246e-01,2.019816782747275441e-01,1.954744337044742875e-01,1.858720902337308856e-01,1.815206139103776595e-01,2.035969382687222162e-01,1.780856786108895307e-01
2.010965857880159247e-01,2.148636932157499679e-01,2.102333359878631180e-01,2.077742264679847406e-01,1.967386868556544877e-01,1.965162345188254389e-01,2.045917179394324825e-01,1.197283379268650472e-01
