0.000000000000000000e+00,5.773335014341787752e-02,5.121604687660639282e-02,4.619521798910563443e-02,4.158456861621277062e-02,3.924209751804217522e-02,3.701971291786014528e-02
7.354633687272187081e-02,7.407516814151601792e-02,7.275793799089701197e-02,7.255087339493510035e-02,7.105968805020886070e-02,7.102448873874779578e-02,7.006871183139100345e-02
5.930193313220852996e-02,5.944921913184608026e-02,5.886927552732986596e-02,5.862145431701389076e-02,5.792955232924126147e-02,5.799484203934860554e-02,5.732682004634050144e-02
5.036469220153034360e-02,5.033639282988609798e-02,5.019782826641062956e-02,4.981452672061291442e-02,4.988629256829043429e-02,5.026843380622590673e-02,4.986258830021976507e-02
4.506099554535841073e-02,4.517686928160007803e-02,4.499837776928369837e-02,4.481741458130088229e-02,4.502008852618012702e-02,4.527841316077390460e-02,4.493783978847560451e-02
4.340123036380108545e-02,4.346245289276370188e-02,4.335291485163315223e-02,4.328220847239839381e-02,4.363574146454966829e-02,4.372649717080929338e-02,4.335784207068844875e-02
4.168101890379764113e-02,4.170698454435743663e-02,4.168158591886277076e-02,4.149720932844013638e-02,4.197374116701728386e-02,4.202110244589334770e-02,4.179739831057242838e-02
4.006568744448348041e-02,4.006819635051779571e-02,4.003136771769127966e-02,4.006990843251533735e-02,4.043951420143195724e-02,4.045902655499625938e-02,4.020437937712579429e-02
3.899724801419950093e-02,3.906535717048351813e-02,3.912073529547103329e-02,3.914649157397932094e-02,3.943872430179920507e-02,3.955852622044237626e-02,3.935754943432290959e-02
