0.000000000000000000e+00,6.538357765361993423e-02,9.115491523909223515e-02,1.099333788782246857e-01,1.272736257419553596e-01,1.330580251392064761e-01,1.407331668745993858e-01
8.236763902538475624e-02,8.526798110751754312e-02,8.867673704855132122e-02,9.190776607443745805e-02,9.574339540298257289e-02,9.826789231845166339e-02,1.009168047635802118e-01
1.328379207343968749e-01,1.343528594615688854e-01,1.363807353458902361e-01,1.378313767131876810e-01,1.398085638843300504e-01,1.409586568228234915e-01,1.423110025754143193e-01
1.644054467051903612e-01,1.653608061956328701e-01,1.663406204589211457e-01,1.673501396361012084e-01,1.687280225357198349e-01,1.692538707907386142e-01,1.700025540456220341e-01
1.809228652773041679e-01,1.814097390473400073e-01,1.821678886599736313e-01,1.828550257628996090e-01,1.837871401744352040e-01,1.838784359111416689e-01,1.844445340169807435e-01
1.938824773943789992e-01,1.943460363688601644e-01,1.949172845057254577e-01,1.953926115358622928e-01,1.960510783633205856e-01,1.958765243548581947e-01,1.963033886235481251e-01
2.025172685177581422e-01,2.028285288665135633e-01,2.032098683196376931e-01,2.035588332124077249e-01,2.040188123423981592e-01,2.038577814487256279e-01,2.041107759745209582e-01
2.103106016408729240e-01,2.104903119909377063e-01,2.107132979331612921e-01,2.110429896361763757e-01,2.113475085060333991e-01,2.111839446408208254e-01,2.113561132834890777e-01
2.143926566092990982e-01,2.145614640306099108e-01,2.148742210511769557e-01,2.150326386739583040e-01,2.152703451515153854e-01,2.152778778887695921e-01,2.153865994705865539e-01
